ID,Date,Hour,Max Temp (f),Min Temp (f),Avg Temp (f),Total Precipitation (in),Day Condition,Hour Temp (f),Hour Condition,Hour Precipitation (in)
949,2022-03-30,1:00PM,59.0,38.1,47.9,0.02,Light drizzle,49.0,Partly cloudy,0.0
950,2022-03-30,2:00PM,59.0,38.1,47.9,0.02,Light drizzle,52.5,Overcast,0.0
951,2022-03-30,3:00PM,59.0,38.1,47.9,0.02,Light drizzle,55.9,Overcast,0.0
952,2022-03-30,4:00PM,59.0,38.1,47.9,0.02,Light drizzle,57.0,Overcast,0.0
953,2022-03-30,5:00PM,59.0,38.1,47.9,0.02,Light drizzle,58.0,Partly cloudy,0.0
954,2022-03-30,6:00PM,59.0,38.1,47.9,0.02,Light drizzle,59.0,Partly cloudy,0.0
955,2022-03-30,7:00PM,59.0,38.1,47.9,0.02,Light drizzle,56.1,Partly cloudy,0.0
956,2022-03-30,8:00PM,59.0,38.1,47.9,0.02,Light drizzle,53.2,Mist,0.0
957,2022-03-30,9:00PM,59.0,38.1,47.9,0.02,Light drizzle,50.4,Mist,0.0
958,2022-03-30,10:00PM,59.0,38.1,47.9,0.02,Light drizzle,52.8,Mist,0.0
959,2022-03-30,11:00PM,59.0,38.1,47.9,0.02,Light drizzle,55.3,Overcast,0.0
960,2022-03-31,12:00AM,75.0,57.7,67.0,0.04,Light rain shower,57.7,Overcast,0.0
961,2022-03-31,1:00AM,75.0,57.7,67.0,0.04,Light rain shower,58.5,Overcast,0.0
962,2022-03-31,2:00AM,75.0,57.7,67.0,0.04,Light rain shower,59.3,Overcast,0.0
963,2022-03-31,3:00AM,75.0,57.7,67.0,0.04,Light rain shower,60.1,Overcast,0.0
964,2022-03-31,4:00AM,75.0,57.7,67.0,0.04,Light rain shower,60.2,Overcast,0.0
965,2022-03-31,5:00AM,75.0,57.7,67.0,0.04,Light rain shower,60.3,Overcast,0.0
966,2022-03-31,6:00AM,75.0,57.7,67.0,0.04,Light rain shower,60.4,Overcast,0.0
967,2022-03-31,7:00AM,75.0,57.7,67.0,0.04,Light rain shower,61.2,Overcast,0.0
968,2022-03-31,8:00AM,75.0,57.7,67.0,0.04,Light rain shower,62.0,Overcast,0.0
969,2022-03-31,9:00AM,75.0,57.7,67.0,0.04,Light rain shower,62.8,Overcast,0.0
970,2022-03-31,10:00AM,75.0,57.7,67.0,0.04,Light rain shower,64.5,Overcast,0.0
971,2022-03-31,11:00AM,75.0,57.7,67.0,0.04,Light rain shower,66.3,Overcast,0.0
972,2022-03-31,12:00PM,75.0,57.7,67.0,0.04,Light rain shower,68.0,Overcast,0.0
973,2022-03-31,1:00PM,75.0,57.7,67.0,0.04,Light rain shower,70.3,Overcast,0.0
974,2022-03-31,2:00PM,75.0,57.7,67.0,0.04,Light rain shower,72.7,Light rain shower,0.0
975,2022-03-31,3:00PM,75.0,57.7,67.0,0.04,Light rain shower,75.0,Light rain shower,0.0
976,2022-03-31,4:00PM,75.0,57.7,67.0,0.04,Light rain shower,72.9,Light rain shower,0.0
977,2022-03-31,5:00PM,75.0,57.7,67.0,0.04,Light rain shower,70.8,Light rain shower,0.0
978,2022-03-31,6:00PM,75.0,57.7,67.0,0.04,Light rain shower,68.7,Light rain shower,0.01
979,2022-03-31,7:00PM,75.0,57.7,67.0,0.04,Light rain shower,67.3,Light rain shower,0.0
980,2022-03-31,8:00PM,75.0,57.7,67.0,0.04,Light rain shower,66.0,Light rain shower,0.01
981,2022-03-31,9:00PM,75.0,57.7,67.0,0.04,Light rain shower,64.6,Light rain shower,0.01
982,2022-03-31,10:00PM,75.0,57.7,67.0,0.04,Light rain shower,62.8,Light rain shower,0.01
983,2022-03-31,11:00PM,75.0,57.7,67.0,0.04,Light rain shower,61.1,Light rain shower,0.01
984,2022-04-01,12:00AM,60.6,45.9,56.2,0.03,Overcast,59.4,Light rain shower,0.01
985,2022-04-01,1:00AM,60.6,45.9,56.2,0.03,Overcast,57.9,Light rain shower,0.01
986,2022-04-01,2:00AM,60.6,45.9,56.2,0.03,Overcast,56.5,Clear,0.0
987,2022-04-01,3:00AM,60.6,45.9,56.2,0.03,Overcast,55.0,Clear,0.0
988,2022-04-01,4:00AM,60.6,45.9,56.2,0.03,Overcast,54.3,Clear,0.0
989,2022-04-01,5:00AM,60.6,45.9,56.2,0.03,Overcast,53.5,Overcast,0.0
990,2022-04-01,6:00AM,60.6,45.9,56.2,0.03,Overcast,52.7,Overcast,0.0
991,2022-04-01,7:00AM,60.6,45.9,56.2,0.03,Overcast,52.8,Overcast,0.0
992,2022-04-01,8:00AM,60.6,45.9,56.2,0.03,Overcast,52.8,Cloudy,0.0
993,2022-04-01,9:00AM,60.6,45.9,56.2,0.03,Overcast,52.9,Cloudy,0.0
994,2022-04-01,10:00AM,60.6,45.9,56.2,0.03,Overcast,54.7,Cloudy,0.0
995,2022-04-01,11:00AM,60.6,45.9,56.2,0.03,Overcast,56.6,Partly cloudy,0.0
996,2022-04-01,12:00PM,60.6,45.9,56.2,0.03,Overcast,58.5,Partly cloudy,0.0
997,2022-04-01,1:00PM,60.6,45.9,56.2,0.03,Overcast,59.2,Partly cloudy,0.0
998,2022-04-01,2:00PM,60.6,45.9,56.2,0.03,Overcast,59.9,Partly cloudy,0.0
999,2022-04-01,3:00PM,60.6,45.9,56.2,0.03,Overcast,60.6,Partly cloudy,0.0
1000,2022-04-01,4:00PM,60.6,45.9,56.2,0.03,Overcast,59.2,Partly cloudy,0.0
1001,2022-04-01,5:00PM,60.6,45.9,56.2,0.03,Overcast,57.7,Sunny,0.0
1002,2022-04-01,6:00PM,60.6,45.9,56.2,0.03,Overcast,56.3,Sunny,0.0
1003,2022-04-01,7:00PM,60.6,45.9,56.2,0.03,Overcast,52.8,Clear,0.0
1004,2022-04-01,8:00PM,60.6,45.9,56.2,0.03,Overcast,49.3,Clear,0.0
1005,2022-04-01,9:00PM,60.6,45.9,56.2,0.03,Overcast,45.9,Clear,0.0
1006,2022-04-01,10:00PM,60.6,45.9,56.2,0.03,Overcast,44.3,Clear,0.0
1007,2022-04-01,11:00PM,60.6,45.9,56.2,0.03,Overcast,42.7,Clear,0.0
1008,2022-04-02,12:00AM,59.0,36.7,49.6,0.0,Partly cloudy,41.2,Clear,0.0
1009,2022-04-02,1:00AM,59.0,36.7,49.6,0.0,Partly cloudy,40.3,Clear,0.0
1010,2022-04-02,2:00AM,59.0,36.7,49.6,0.0,Partly cloudy,39.5,Clear,0.0
1011,2022-04-02,3:00AM,59.0,36.7,49.6,0.0,Partly cloudy,38.7,Clear,0.0
1012,2022-04-02,4:00AM,59.0,36.7,49.6,0.0,Partly cloudy,38.0,Clear,0.0
1013,2022-04-02,5:00AM,59.0,36.7,49.6,0.0,Partly cloudy,37.3,Clear,0.0
1014,2022-04-02,6:00AM,59.0,36.7,49.6,0.0,Partly cloudy,36.7,Sunny,0.0
1015,2022-04-02,7:00AM,59.0,36.7,49.6,0.0,Partly cloudy,38.5,Sunny,0.0
1016,2022-04-02,8:00AM,59.0,36.7,49.6,0.0,Partly cloudy,40.3,Partly cloudy,0.0
1017,2022-04-02,9:00AM,59.0,36.7,49.6,0.0,Partly cloudy,42.1,Partly cloudy,0.0
1018,2022-04-02,10:00AM,59.0,36.7,49.6,0.0,Partly cloudy,45.6,Partly cloudy,0.0
1019,2022-04-02,11:00AM,59.0,36.7,49.6,0.0,Partly cloudy,49.0,Sunny,0.0
1020,2022-04-02,12:00PM,59.0,36.7,49.6,0.0,Partly cloudy,52.5,Sunny,0.0
1021,2022-04-02,1:00PM,59.0,36.7,49.6,0.0,Partly cloudy,54.7,Sunny,0.0
1022,2022-04-02,2:00PM,59.0,36.7,49.6,0.0,Partly cloudy,56.8,Sunny,0.0
1023,2022-04-02,3:00PM,59.0,36.7,49.6,0.0,Partly cloudy,59.0,Sunny,0.0
1024,2022-04-02,4:00PM,59.0,36.7,49.6,0.0,Partly cloudy,58.6,Sunny,0.0
1025,2022-04-02,5:00PM,59.0,36.7,49.6,0.0,Partly cloudy,58.3,Sunny,0.0
1026,2022-04-02,6:00PM,59.0,36.7,49.6,0.0,Partly cloudy,57.9,Sunny,0.0
1027,2022-04-02,7:00PM,59.0,36.7,49.6,0.0,Partly cloudy,54.9,Clear,0.0
1028,2022-04-02,8:00PM,59.0,36.7,49.6,0.0,Partly cloudy,51.8,Overcast,0.0
1029,2022-04-02,9:00PM,59.0,36.7,49.6,0.0,Partly cloudy,48.7,Overcast,0.0
1030,2022-04-02,10:00PM,59.0,36.7,49.6,0.0,Partly cloudy,48.0,Overcast,0.0
1031,2022-04-02,11:00PM,59.0,36.7,49.6,0.0,Partly cloudy,47.3,Clear,0.0
1032,2022-04-03,12:00AM,54.9,45.3,51.8,0.02,Light drizzle,46.6,Clear,0.0
1033,2022-04-03,1:00AM,54.9,45.3,51.8,0.02,Light drizzle,46.3,Clear,0.0
1034,2022-04-03,2:00AM,54.9,45.3,51.8,0.02,Light drizzle,46.0,Light drizzle,0.0
1035,2022-04-03,3:00AM,54.9,45.3,51.8,0.02,Light drizzle,45.7,Light drizzle,0.0
1036,2022-04-03,4:00AM,54.9,45.3,51.8,0.02,Light drizzle,45.6,Light drizzle,0.0
1037,2022-04-03,5:00AM,54.9,45.3,51.8,0.02,Light drizzle,45.4,Light drizzle,0.0
1038,2022-04-03,6:00AM,54.9,45.3,51.8,0.02,Light drizzle,45.3,Light drizzle,0.0
1039,2022-04-03,7:00AM,54.9,45.3,51.8,0.02,Light drizzle,47.1,Light drizzle,0.0
1040,2022-04-03,8:00AM,54.9,45.3,51.8,0.02,Light drizzle,48.8,Overcast,0.0
1041,2022-04-03,9:00AM,54.9,45.3,51.8,0.02,Light drizzle,50.5,Overcast,0.0
1042,2022-04-03,10:00AM,54.9,45.3,51.8,0.02,Light drizzle,51.7,Overcast,0.0
1043,2022-04-03,11:00AM,54.9,45.3,51.8,0.02,Light drizzle,52.8,Cloudy,0.0
1044,2022-04-03,12:00PM,54.9,45.3,51.8,0.02,Light drizzle,54.0,Cloudy,0.0
1045,2022-04-03,1:00PM,54.9,45.3,51.8,0.02,Light drizzle,54.3,Cloudy,0.0
1046,2022-04-03,2:00PM,54.9,45.3,51.8,0.02,Light drizzle,54.6,Cloudy,0.0
1047,2022-04-03,3:00PM,54.9,45.3,51.8,0.02,Light drizzle,54.9,Cloudy,0.0
1048,2022-04-03,4:00PM,54.9,45.3,51.8,0.02,Light drizzle,54.6,Cloudy,0.0
1049,2022-04-03,5:00PM,54.9,45.3,51.8,0.02,Light drizzle,54.4,Partly cloudy,0.0
1050,2022-04-03,6:00PM,54.9,45.3,51.8,0.02,Light drizzle,54.1,Partly cloudy,0.0
1051,2022-04-03,7:00PM,54.9,45.3,51.8,0.02,Light drizzle,51.4,Partly cloudy,0.0
1052,2022-04-03,8:00PM,54.9,45.3,51.8,0.02,Light drizzle,48.6,Clear,0.0
1053,2022-04-03,9:00PM,54.9,45.3,51.8,0.02,Light drizzle,45.9,Clear,0.0
1054,2022-04-03,10:00PM,54.9,45.3,51.8,0.02,Light drizzle,44.5,Clear,0.0
1055,2022-04-03,11:00PM,54.9,45.3,51.8,0.02,Light drizzle,43.1,Clear,0.0
1056,2022-04-04,12:00AM,60.3,36.3,49.8,0.0,Partly cloudy,41.7,Clear,0.0
1057,2022-04-04,1:00AM,60.3,36.3,49.8,0.0,Partly cloudy,40.8,Clear,0.0
1058,2022-04-04,2:00AM,60.3,36.3,49.8,0.0,Partly cloudy,39.9,Clear,0.0
1059,2022-04-04,3:00AM,60.3,36.3,49.8,0.0,Partly cloudy,39.0,Clear,0.0
1060,2022-04-04,4:00AM,60.3,36.3,49.8,0.0,Partly cloudy,38.1,Clear,0.0
1061,2022-04-04,5:00AM,60.3,36.3,49.8,0.0,Partly cloudy,37.2,Clear,0.0
1062,2022-04-04,6:00AM,60.3,36.3,49.8,0.0,Partly cloudy,36.3,Sunny,0.0
1063,2022-04-04,7:00AM,60.3,36.3,49.8,0.0,Partly cloudy,38.5,Sunny,0.0
1064,2022-04-04,8:00AM,60.3,36.3,49.8,0.0,Partly cloudy,40.6,Sunny,0.0
1065,2022-04-04,9:00AM,60.3,36.3,49.8,0.0,Partly cloudy,42.8,Sunny,0.0
1066,2022-04-04,10:00AM,60.3,36.3,49.8,0.0,Partly cloudy,46.5,Sunny,0.0
1067,2022-04-04,11:00AM,60.3,36.3,49.8,0.0,Partly cloudy,50.2,Partly cloudy,0.0
1068,2022-04-04,12:00PM,60.3,36.3,49.8,0.0,Partly cloudy,54.0,Partly cloudy,0.0
1069,2022-04-04,1:00PM,60.3,36.3,49.8,0.0,Partly cloudy,54.6,Partly cloudy,0.0
1070,2022-04-04,2:00PM,60.3,36.3,49.8,0.0,Partly cloudy,55.2,Partly cloudy,0.0
1071,2022-04-04,3:00PM,60.3,36.3,49.8,0.0,Partly cloudy,55.8,Partly cloudy,0.0
1072,2022-04-04,4:00PM,60.3,36.3,49.8,0.0,Partly cloudy,57.3,Partly cloudy,0.0
1073,2022-04-04,5:00PM,60.3,36.3,49.8,0.0,Partly cloudy,58.8,Partly cloudy,0.0
1074,2022-04-04,6:00PM,60.3,36.3,49.8,0.0,Partly cloudy,60.3,Partly cloudy,0.0
1075,2022-04-04,7:00PM,60.3,36.3,49.8,0.0,Partly cloudy,56.7,Partly cloudy,0.0
1076,2022-04-04,8:00PM,60.3,36.3,49.8,0.0,Partly cloudy,53.2,Partly cloudy,0.0
1077,2022-04-04,9:00PM,60.3,36.3,49.8,0.0,Partly cloudy,49.6,Partly cloudy,0.0
1078,2022-04-04,10:00PM,60.3,36.3,49.8,0.0,Partly cloudy,48.9,Partly cloudy,0.0
1079,2022-04-04,11:00PM,60.3,36.3,49.8,0.0,Partly cloudy,48.2,Cloudy,0.0
1080,2022-04-05,12:00AM,66.6,47.3,58.1,0.12,Overcast,47.5,Cloudy,0.0
1081,2022-04-05,1:00AM,66.6,47.3,58.1,0.12,Overcast,47.5,Cloudy,0.0
1082,2022-04-05,2:00AM,66.6,47.3,58.1,0.12,Overcast,47.5,Overcast,0.0
1083,2022-04-05,3:00AM,66.6,47.3,58.1,0.12,Overcast,47.5,Overcast,0.0
1084,2022-04-05,4:00AM,66.6,47.3,58.1,0.12,Overcast,47.4,Overcast,0.0
1085,2022-04-05,5:00AM,66.6,47.3,58.1,0.12,Overcast,47.4,Cloudy,0.0
1086,2022-04-05,6:00AM,66.6,47.3,58.1,0.12,Overcast,47.3,Cloudy,0.0
1087,2022-04-05,7:00AM,66.6,47.3,58.1,0.12,Overcast,48.7,Cloudy,0.0
1088,2022-04-05,8:00AM,66.6,47.3,58.1,0.12,Overcast,50.1,Overcast,0.0
1089,2022-04-05,9:00AM,66.6,47.3,58.1,0.12,Overcast,51.4,Overcast,0.0
1090,2022-04-05,10:00AM,66.6,47.3,58.1,0.12,Overcast,56.1,Overcast,0.0
1091,2022-04-05,11:00AM,66.6,47.3,58.1,0.12,Overcast,60.8,Partly cloudy,0.0
1092,2022-04-05,12:00PM,66.6,47.3,58.1,0.12,Overcast,65.5,Partly cloudy,0.0
1093,2022-04-05,1:00PM,66.6,47.3,58.1,0.12,Overcast,65.8,Partly cloudy,0.0
1094,2022-04-05,2:00PM,66.6,47.3,58.1,0.12,Overcast,66.2,Overcast,0.0
1095,2022-04-05,3:00PM,66.6,47.3,58.1,0.12,Overcast,66.6,Overcast,0.0
1096,2022-04-05,4:00PM,66.6,47.3,58.1,0.12,Overcast,64.2,Overcast,0.0
1097,2022-04-05,5:00PM,66.6,47.3,58.1,0.12,Overcast,61.9,Partly cloudy,0.0
1098,2022-04-05,6:00PM,66.6,47.3,58.1,0.12,Overcast,59.5,Partly cloudy,0.0
1099,2022-04-05,7:00PM,66.6,47.3,58.1,0.12,Overcast,57.7,Partly cloudy,0.0
1100,2022-04-05,8:00PM,66.6,47.3,58.1,0.12,Overcast,55.8,Moderate rain,0.04
1101,2022-04-05,9:00PM,66.6,47.3,58.1,0.12,Overcast,54.0,Moderate rain,0.05
1102,2022-04-05,10:00PM,66.6,47.3,58.1,0.12,Overcast,54.9,Moderate rain,0.03
1103,2022-04-05,11:00PM,66.6,47.3,58.1,0.12,Overcast,55.9,Light rain,0.02
1104,2022-04-06,12:00AM,60.8,52.5,56.8,0.2,Fog,56.8,Light rain,0.03
1105,2022-04-06,1:00AM,60.8,52.5,56.8,0.2,Fog,56.2,Light rain,0.01
1106,2022-04-06,2:00AM,60.8,52.5,56.8,0.2,Fog,55.6,Moderate rain,0.04
1107,2022-04-06,3:00AM,60.8,52.5,56.8,0.2,Fog,55.0,Moderate rain,0.06
1108,2022-04-06,4:00AM,60.8,52.5,56.8,0.2,Fog,55.0,Moderate rain,0.03
1109,2022-04-06,5:00AM,60.8,52.5,56.8,0.2,Fog,54.9,Fog,0.0
1110,2022-04-06,6:00AM,60.8,52.5,56.8,0.2,Fog,54.9,Fog,0.0
1111,2022-04-06,7:00AM,60.8,52.5,56.8,0.2,Fog,54.1,Fog,0.0
1112,2022-04-06,8:00AM,60.8,52.5,56.8,0.2,Fog,53.3,Mist,0.0
1113,2022-04-06,9:00AM,60.8,52.5,56.8,0.2,Fog,52.5,Mist,0.0
1114,2022-04-06,10:00AM,60.8,52.5,56.8,0.2,Fog,53.5,Mist,0.0
1115,2022-04-06,11:00AM,60.8,52.5,56.8,0.2,Fog,54.6,Overcast,0.0
1116,2022-04-06,12:00PM,60.8,52.5,56.8,0.2,Fog,55.6,Overcast,0.0
1117,2022-04-06,1:00PM,60.8,52.5,56.8,0.2,Fog,57.2,Overcast,0.0
1118,2022-04-06,2:00PM,60.8,52.5,56.8,0.2,Fog,58.8,Overcast,0.0
1119,2022-04-06,3:00PM,60.8,52.5,56.8,0.2,Fog,60.4,Overcast,0.0
1120,2022-04-06,4:00PM,60.8,52.5,56.8,0.2,Fog,60.6,Overcast,0.0
1121,2022-04-06,5:00PM,60.8,52.5,56.8,0.2,Fog,60.7,Partly cloudy,0.0
1122,2022-04-06,6:00PM,60.8,52.5,56.8,0.2,Fog,60.8,Partly cloudy,0.0
1123,2022-04-06,7:00PM,60.8,52.5,56.8,0.2,Fog,59.1,Partly cloudy,0.0
1124,2022-04-06,8:00PM,60.8,52.5,56.8,0.2,Fog,57.3,Partly cloudy,0.0
1125,2022-04-06,9:00PM,60.8,52.5,56.8,0.2,Fog,55.6,Partly cloudy,0.0
1126,2022-04-06,10:00PM,60.8,52.5,56.8,0.2,Fog,55.9,Partly cloudy,0.0
1127,2022-04-06,11:00PM,60.8,52.5,56.8,0.2,Fog,56.3,Partly cloudy,0.0
1128,2022-04-07,12:00AM,55.9,50.5,54.8,0.04,Light rain shower,56.7,Partly cloudy,0.0
1129,2022-04-07,1:00AM,55.9,50.5,54.8,0.04,Light rain shower,56.5,Partly cloudy,0.0
1130,2022-04-07,2:00AM,55.9,50.5,54.8,0.04,Light rain shower,56.3,Mist,0.0
1131,2022-04-07,3:00AM,55.9,50.5,54.8,0.04,Light rain shower,56.1,Mist,0.0
1132,2022-04-07,4:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.8,Mist,0.0
1133,2022-04-07,5:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.4,Fog,0.0
1134,2022-04-07,6:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.0,Fog,0.0
1135,2022-04-07,7:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.2,Fog,0.0
1136,2022-04-07,8:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.3,Light rain shower,0.0
1137,2022-04-07,9:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.4,Light rain shower,0.01
1138,2022-04-07,10:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.6,Light rain shower,0.0
1139,2022-04-07,11:00AM,55.9,50.5,54.8,0.04,Light rain shower,55.8,Light rain shower,0.0
1140,2022-04-07,12:00PM,55.9,50.5,54.8,0.04,Light rain shower,55.9,Light rain shower,0.0
1141,2022-04-07,1:00PM,55.9,50.5,54.8,0.04,Light rain shower,54.9,Light rain shower,0.0
1142,2022-04-07,2:00PM,55.9,50.5,54.8,0.04,Light rain shower,53.9,Light drizzle,0.01
1143,2022-04-07,3:00PM,55.9,50.5,54.8,0.04,Light rain shower,52.9,Light drizzle,0.01
1144,2022-04-07,4:00PM,55.9,50.5,54.8,0.04,Light rain shower,53.5,Light drizzle,0.0
1145,2022-04-07,5:00PM,55.9,50.5,54.8,0.04,Light rain shower,54.2,Overcast,0.0
1146,2022-04-07,6:00PM,55.9,50.5,54.8,0.04,Light rain shower,54.9,Overcast,0.0
1147,2022-04-07,7:00PM,55.9,50.5,54.8,0.04,Light rain shower,53.4,Overcast,0.0
1148,2022-04-07,8:00PM,55.9,50.5,54.8,0.04,Light rain shower,52.0,Clear,0.0
1149,2022-04-07,9:00PM,55.9,50.5,54.8,0.04,Light rain shower,50.5,Clear,0.0
1150,2022-04-07,10:00PM,55.9,50.5,54.8,0.04,Light rain shower,49.3,Clear,0.0
1151,2022-04-07,11:00PM,55.9,50.5,54.8,0.04,Light rain shower,48.1,Partly cloudy,0.0
1152,2022-04-08,12:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,46.9,Partly cloudy,0.0
1153,2022-04-08,1:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,46.6,Partly cloudy,0.0
1154,2022-04-08,2:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,46.3,Partly cloudy,0.0
1155,2022-04-08,3:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,46.0,Partly cloudy,0.0
1156,2022-04-08,4:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,45.5,Partly cloudy,0.0
1157,2022-04-08,5:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,45.0,Cloudy,0.0
1158,2022-04-08,6:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,44.4,Cloudy,0.0
1159,2022-04-08,7:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,45.4,Cloudy,0.0
1160,2022-04-08,8:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,46.3,Patchy rain possible,0.0
1161,2022-04-08,9:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,47.3,Patchy rain possible,0.0
1162,2022-04-08,10:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,50.5,Patchy rain possible,0.0
1163,2022-04-08,11:00AM,59.7,44.4,52.7,0.04,Patchy rain possible,53.7,Partly cloudy,0.0
1164,2022-04-08,12:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,56.8,Partly cloudy,0.0
1165,2022-04-08,1:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,57.8,Partly cloudy,0.0
1166,2022-04-08,2:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,58.8,Partly cloudy,0.0
1167,2022-04-08,3:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,59.7,Partly cloudy,0.0
1168,2022-04-08,4:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,58.2,Partly cloudy,0.0
1169,2022-04-08,5:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,56.7,Cloudy,0.0
1170,2022-04-08,6:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,55.2,Cloudy,0.0
1171,2022-04-08,7:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,52.9,Cloudy,0.0
1172,2022-04-08,8:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,50.5,Light rain shower,0.01
1173,2022-04-08,9:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,48.2,Light rain shower,0.01
1174,2022-04-08,10:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,47.4,Light rain shower,0.01
1175,2022-04-08,11:00PM,59.7,44.4,52.7,0.04,Patchy rain possible,46.6,Light rain shower,0.0
1176,2022-04-09,12:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,45.9,Light rain shower,0.01
1177,2022-04-09,1:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,44.6,Light rain shower,0.0
1178,2022-04-09,2:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,43.3,Partly cloudy,0.0
1179,2022-04-09,3:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,42.1,Partly cloudy,0.0
1180,2022-04-09,4:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,41.2,Partly cloudy,0.0
1181,2022-04-09,5:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,40.3,Partly cloudy,0.0
1182,2022-04-09,6:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,39.4,Partly cloudy,0.0
1183,2022-04-09,7:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,41.3,Partly cloudy,0.0
1184,2022-04-09,8:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,43.2,Cloudy,0.0
1185,2022-04-09,9:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,45.1,Cloudy,0.0
1186,2022-04-09,10:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,47.1,Cloudy,0.0
1187,2022-04-09,11:00AM,54.3,39.4,48.3,0.02,Patchy rain possible,49.0,Cloudy,0.0
1188,2022-04-09,12:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,50.9,Cloudy,0.0
1189,2022-04-09,1:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,52.0,Cloudy,0.0
1190,2022-04-09,2:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,53.2,Patchy rain possible,0.0
1191,2022-04-09,3:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,54.3,Patchy rain possible,0.0
1192,2022-04-09,4:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,53.5,Patchy rain possible,0.0
1193,2022-04-09,5:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,52.8,Cloudy,0.0
1194,2022-04-09,6:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,52.0,Cloudy,0.0
1195,2022-04-09,7:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,49.6,Cloudy,0.0
1196,2022-04-09,8:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,47.2,Partly cloudy,0.0
1197,2022-04-09,9:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,44.8,Partly cloudy,0.0
1198,2022-04-09,10:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,43.8,Partly cloudy,0.0
1199,2022-04-09,11:00PM,54.3,39.4,48.3,0.02,Patchy rain possible,42.7,Patchy rain possible,0.0
1200,2022-04-10,12:00AM,51.4,38.5,46.6,0.0,Overcast,41.7,Patchy rain possible,0.0
1201,2022-04-10,1:00AM,51.4,38.5,46.6,0.0,Overcast,40.9,Patchy rain possible,0.0
1202,2022-04-10,2:00AM,51.4,38.5,46.6,0.0,Overcast,40.0,Partly cloudy,0.0
1203,2022-04-10,3:00AM,51.4,38.5,46.6,0.0,Overcast,39.2,Partly cloudy,0.0
1204,2022-04-10,4:00AM,51.4,38.5,46.6,0.0,Overcast,39.0,Partly cloudy,0.0
1205,2022-04-10,5:00AM,51.4,38.5,46.6,0.0,Overcast,38.7,Clear,0.0
1206,2022-04-10,6:00AM,51.4,38.5,46.6,0.0,Overcast,38.5,Sunny,0.0
1207,2022-04-10,7:00AM,51.4,38.5,46.6,0.0,Overcast,40.0,Sunny,0.0
1208,2022-04-10,8:00AM,51.4,38.5,46.6,0.0,Overcast,41.6,Sunny,0.0
1209,2022-04-10,9:00AM,51.4,38.5,46.6,0.0,Overcast,43.2,Sunny,0.0
1210,2022-04-10,10:00AM,51.4,38.5,46.6,0.0,Overcast,45.1,Sunny,0.0
1211,2022-04-10,11:00AM,51.4,38.5,46.6,0.0,Overcast,47.0,Overcast,0.0
