ID,Start Date,Start Time,Year,Offense Group,offense,Max Temp (f),Min Temp (f),Avg Temp (f),Total Precipitation (in),Day Condition
3473,04/11/2022,17:28:00,2022,property,theft/other,61.9,40.3,53.9,0.0,Overcast
3474,04/11/2022,18:00:00,2022,property,theft f/auto,61.9,40.3,53.9,0.0,Overcast
3475,04/11/2022,18:00:00,2022,property,theft/other,61.9,40.3,53.9,0.0,Overcast
3476,04/11/2022,18:00:00,2022,property,theft/other,61.9,40.3,53.9,0.0,Overcast
3477,04/11/2022,18:12:00,2022,violent,assault w/dangerous weapon,61.9,40.3,53.9,0.0,Overcast
3478,04/11/2022,18:17:00,2022,property,theft f/auto,61.9,40.3,53.9,0.0,Overcast
3479,04/11/2022,18:30:00,2022,property,theft/other,61.9,40.3,53.9,0.0,Overcast
3480,04/11/2022,18:45:00,2022,property,theft/other,61.9,40.3,53.9,0.0,Overcast
3481,04/11/2022,19:00:00,2022,property,theft f/auto,61.9,40.3,53.9,0.0,Overcast
3482,04/11/2022,19:35:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3483,04/11/2022,20:00:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3484,04/11/2022,20:17:00,2022,violent,robbery,61.9,40.3,53.9,0.0,Overcast
3485,04/11/2022,20:20:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3486,04/11/2022,20:30:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3487,04/11/2022,20:40:00,2022,property,theft/other,61.9,40.3,53.9,0.0,Overcast
3488,04/11/2022,20:45:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3489,04/11/2022,21:00:00,2022,property,burglary,61.9,40.3,53.9,0.0,Overcast
3490,04/11/2022,21:19:00,2022,violent,robbery,61.9,40.3,53.9,0.0,Overcast
3491,04/11/2022,22:15:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3492,04/11/2022,22:20:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3493,04/11/2022,22:23:00,2022,violent,robbery,61.9,40.3,53.9,0.0,Overcast
3494,04/11/2022,22:30:00,2022,property,theft f/auto,61.9,40.3,53.9,0.0,Overcast
3495,04/11/2022,22:32:00,2022,violent,robbery,61.9,40.3,53.9,0.0,Overcast
3496,04/11/2022,22:53:00,2022,violent,homicide,61.9,40.3,53.9,0.0,Overcast
3497,04/11/2022,22:55:00,2022,violent,robbery,61.9,40.3,53.9,0.0,Overcast
3498,04/11/2022,22:56:00,2022,violent,robbery,61.9,40.3,53.9,0.0,Overcast
3499,04/11/2022,23:01:00,2022,property,motor vehicle theft,61.9,40.3,53.9,0.0,Overcast
3500,04/12/2022,00:07:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3501,04/12/2022,00:15:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3502,04/12/2022,00:44:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3503,04/12/2022,01:00:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3504,04/12/2022,01:29:00,2022,violent,assault w/dangerous weapon,77.4,55.4,67.2,0.0,Patchy rain possible
3505,04/12/2022,01:53:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3506,04/12/2022,01:56:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3507,04/12/2022,05:55:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3508,04/12/2022,08:54:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3509,04/12/2022,10:20:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3510,04/12/2022,10:22:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3511,04/12/2022,11:47:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3512,04/12/2022,12:00:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3513,04/12/2022,12:00:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3514,04/12/2022,12:14:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3515,04/12/2022,12:15:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3516,04/12/2022,12:20:00,2022,violent,homicide,77.4,55.4,67.2,0.0,Patchy rain possible
3517,04/12/2022,12:37:00,2022,violent,homicide,77.4,55.4,67.2,0.0,Patchy rain possible
3518,04/12/2022,13:00:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3519,04/12/2022,13:18:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3520,04/12/2022,13:43:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3521,04/12/2022,13:51:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3522,04/12/2022,14:00:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3523,04/12/2022,14:16:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3524,04/12/2022,14:30:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3525,04/12/2022,14:44:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3526,04/12/2022,14:45:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3527,04/12/2022,14:57:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3528,04/12/2022,15:00:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3529,04/12/2022,15:16:00,2022,property,burglary,77.4,55.4,67.2,0.0,Patchy rain possible
3530,04/12/2022,15:19:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3531,04/12/2022,15:33:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3532,04/12/2022,15:40:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3533,04/12/2022,15:45:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3534,04/12/2022,16:56:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3535,04/12/2022,17:00:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3536,04/12/2022,17:00:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3537,04/12/2022,17:00:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3538,04/12/2022,18:00:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3539,04/12/2022,18:49:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3540,04/12/2022,19:33:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3541,04/12/2022,20:00:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3542,04/12/2022,20:00:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3543,04/12/2022,20:30:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3544,04/12/2022,21:00:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3545,04/12/2022,21:00:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3546,04/12/2022,21:00:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3547,04/12/2022,21:10:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3548,04/12/2022,21:19:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3549,04/12/2022,21:35:00,2022,property,theft f/auto,77.4,55.4,67.2,0.0,Patchy rain possible
3550,04/12/2022,21:45:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3551,04/12/2022,21:52:00,2022,violent,assault w/dangerous weapon,77.4,55.4,67.2,0.0,Patchy rain possible
3552,04/12/2022,22:12:00,2022,property,motor vehicle theft,77.4,55.4,67.2,0.0,Patchy rain possible
3553,04/12/2022,22:25:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3554,04/12/2022,22:42:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3555,04/12/2022,22:59:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3556,04/12/2022,23:18:00,2022,violent,robbery,77.4,55.4,67.2,0.0,Patchy rain possible
3557,04/12/2022,23:27:00,2022,property,theft/other,77.4,55.4,67.2,0.0,Patchy rain possible
3558,04/13/2022,00:15:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3559,04/13/2022,00:15:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3560,04/13/2022,00:38:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3561,04/13/2022,01:07:00,2022,violent,assault w/dangerous weapon,81.7,56.3,70.0,0.0,Partly cloudy
3562,04/13/2022,01:07:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3563,04/13/2022,02:00:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3564,04/13/2022,02:21:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3565,04/13/2022,04:00:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3566,04/13/2022,04:17:00,2022,property,motor vehicle theft,81.7,56.3,70.0,0.0,Partly cloudy
3567,04/13/2022,05:07:00,2022,violent,assault w/dangerous weapon,81.7,56.3,70.0,0.0,Partly cloudy
3568,04/13/2022,07:00:00,2022,violent,sex abuse,81.7,56.3,70.0,0.0,Partly cloudy
3569,04/13/2022,07:26:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3570,04/13/2022,07:30:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3571,04/13/2022,07:35:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3572,04/13/2022,07:50:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3573,04/13/2022,08:20:00,2022,violent,assault w/dangerous weapon,81.7,56.3,70.0,0.0,Partly cloudy
3574,04/13/2022,10:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3575,04/13/2022,11:01:00,2022,property,motor vehicle theft,81.7,56.3,70.0,0.0,Partly cloudy
3576,04/13/2022,11:49:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3577,04/13/2022,12:00:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3578,04/13/2022,12:04:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3579,04/13/2022,12:06:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3580,04/13/2022,12:46:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3581,04/13/2022,13:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3582,04/13/2022,14:00:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3583,04/13/2022,14:30:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3584,04/13/2022,14:40:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3585,04/13/2022,15:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3586,04/13/2022,15:05:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3587,04/13/2022,15:53:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3588,04/13/2022,16:12:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3589,04/13/2022,16:29:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3590,04/13/2022,16:38:00,2022,violent,assault w/dangerous weapon,81.7,56.3,70.0,0.0,Partly cloudy
3591,04/13/2022,16:40:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3592,04/13/2022,16:47:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3593,04/13/2022,16:47:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3594,04/13/2022,17:00:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3595,04/13/2022,17:25:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3596,04/13/2022,17:25:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3597,04/13/2022,17:50:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3598,04/13/2022,18:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3599,04/13/2022,18:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3600,04/13/2022,19:34:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3601,04/13/2022,19:42:00,2022,violent,assault w/dangerous weapon,81.7,56.3,70.0,0.0,Partly cloudy
3602,04/13/2022,20:00:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3603,04/13/2022,20:05:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3604,04/13/2022,20:50:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3605,04/13/2022,20:50:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3606,04/13/2022,21:00:00,2022,property,theft/other,81.7,56.3,70.0,0.0,Partly cloudy
3607,04/13/2022,21:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3608,04/13/2022,21:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3609,04/13/2022,21:30:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3610,04/13/2022,21:43:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3611,04/13/2022,21:54:00,2022,property,motor vehicle theft,81.7,56.3,70.0,0.0,Partly cloudy
3612,04/13/2022,21:55:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3613,04/13/2022,22:00:00,2022,property,theft f/auto,81.7,56.3,70.0,0.0,Partly cloudy
3614,04/13/2022,22:09:00,2022,violent,assault w/dangerous weapon,81.7,56.3,70.0,0.0,Partly cloudy
3615,04/13/2022,22:16:00,2022,violent,robbery,81.7,56.3,70.0,0.0,Partly cloudy
3616,04/13/2022,23:00:00,2022,violent,assault w/dangerous weapon,81.7,56.3,70.0,0.0,Partly cloudy
3617,04/14/2022,00:15:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3618,04/14/2022,00:20:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3619,04/14/2022,00:32:00,2022,violent,assault w/dangerous weapon,76.3,61.7,68.6,0.01,Light rain shower
3620,04/14/2022,01:23:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3621,04/14/2022,02:57:00,2022,violent,assault w/dangerous weapon,76.3,61.7,68.6,0.01,Light rain shower
3622,04/14/2022,06:30:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3623,04/14/2022,07:30:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3624,04/14/2022,08:00:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3625,04/14/2022,08:00:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3626,04/14/2022,08:05:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3627,04/14/2022,08:20:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3628,04/14/2022,09:00:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3629,04/14/2022,10:00:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3630,04/14/2022,10:11:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3631,04/14/2022,10:14:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3632,04/14/2022,10:30:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3633,04/14/2022,10:53:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3634,04/14/2022,11:20:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3635,04/14/2022,12:00:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3636,04/14/2022,12:16:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3637,04/14/2022,12:25:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3638,04/14/2022,12:27:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3639,04/14/2022,12:30:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3640,04/14/2022,13:26:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3641,04/14/2022,13:28:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3642,04/14/2022,13:41:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3643,04/14/2022,13:57:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3644,04/14/2022,14:00:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3645,04/14/2022,15:00:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3646,04/14/2022,15:23:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3647,04/14/2022,16:15:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3648,04/14/2022,16:26:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3649,04/14/2022,16:40:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3650,04/14/2022,16:53:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3651,04/14/2022,17:00:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3652,04/14/2022,17:00:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3653,04/14/2022,17:11:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3654,04/14/2022,17:58:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3655,04/14/2022,18:00:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3656,04/14/2022,19:00:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3657,04/14/2022,19:15:00,2022,property,theft f/auto,76.3,61.7,68.6,0.01,Light rain shower
3658,04/14/2022,19:22:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3659,04/14/2022,19:23:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3660,04/14/2022,19:29:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3661,04/14/2022,19:30:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3662,04/14/2022,19:31:00,2022,property,theft/other,76.3,61.7,68.6,0.01,Light rain shower
3663,04/14/2022,19:50:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3664,04/14/2022,20:05:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3665,04/14/2022,20:30:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3666,04/14/2022,20:53:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3667,04/14/2022,21:25:00,2022,violent,robbery,76.3,61.7,68.6,0.01,Light rain shower
3668,04/14/2022,23:33:00,2022,property,motor vehicle theft,76.3,61.7,68.6,0.01,Light rain shower
3669,04/15/2022,00:00:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3670,04/15/2022,00:10:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3671,04/15/2022,00:24:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3672,04/15/2022,00:49:00,2022,property,burglary,75.0,47.3,63.9,0.0,Sunny
3673,04/15/2022,00:50:00,2022,violent,homicide,75.0,47.3,63.9,0.0,Sunny
3674,04/15/2022,02:28:00,2022,property,burglary,75.0,47.3,63.9,0.0,Sunny
3675,04/15/2022,02:37:00,2022,violent,assault w/dangerous weapon,75.0,47.3,63.9,0.0,Sunny
3676,04/15/2022,03:00:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3677,04/15/2022,04:35:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3678,04/15/2022,05:20:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3679,04/15/2022,05:27:00,2022,property,burglary,75.0,47.3,63.9,0.0,Sunny
3680,04/15/2022,08:05:00,2022,violent,assault w/dangerous weapon,75.0,47.3,63.9,0.0,Sunny
3681,04/15/2022,08:15:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3682,04/15/2022,09:00:00,2022,violent,robbery,75.0,47.3,63.9,0.0,Sunny
3683,04/15/2022,09:43:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3684,04/15/2022,10:23:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3685,04/15/2022,11:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3686,04/15/2022,12:00:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3687,04/15/2022,12:00:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3688,04/15/2022,12:25:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3689,04/15/2022,12:30:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3690,04/15/2022,12:40:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3691,04/15/2022,13:26:00,2022,violent,robbery,75.0,47.3,63.9,0.0,Sunny
3692,04/15/2022,14:00:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3693,04/15/2022,14:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3694,04/15/2022,14:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3695,04/15/2022,14:15:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3696,04/15/2022,14:15:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3697,04/15/2022,14:24:00,2022,property,motor vehicle theft,75.0,47.3,63.9,0.0,Sunny
3698,04/15/2022,14:42:00,2022,violent,assault w/dangerous weapon,75.0,47.3,63.9,0.0,Sunny
3699,04/15/2022,14:48:00,2022,violent,robbery,75.0,47.3,63.9,0.0,Sunny
3700,04/15/2022,15:00:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3701,04/15/2022,15:40:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3702,04/15/2022,15:52:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3703,04/15/2022,15:55:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3704,04/15/2022,16:00:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3705,04/15/2022,16:30:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3706,04/15/2022,16:52:00,2022,property,motor vehicle theft,75.0,47.3,63.9,0.0,Sunny
3707,04/15/2022,16:57:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3708,04/15/2022,17:00:00,2022,property,burglary,75.0,47.3,63.9,0.0,Sunny
3709,04/15/2022,17:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3710,04/15/2022,17:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3711,04/15/2022,17:03:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3712,04/15/2022,17:10:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3713,04/15/2022,17:21:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3714,04/15/2022,17:53:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3715,04/15/2022,19:41:00,2022,violent,robbery,75.0,47.3,63.9,0.0,Sunny
3716,04/15/2022,19:56:00,2022,violent,robbery,75.0,47.3,63.9,0.0,Sunny
3717,04/15/2022,20:00:00,2022,property,motor vehicle theft,75.0,47.3,63.9,0.0,Sunny
3718,04/15/2022,20:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3719,04/15/2022,20:05:00,2022,property,motor vehicle theft,75.0,47.3,63.9,0.0,Sunny
3720,04/15/2022,20:15:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3721,04/15/2022,20:30:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3722,04/15/2022,20:56:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3723,04/15/2022,21:01:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3724,04/15/2022,21:08:00,2022,violent,robbery,75.0,47.3,63.9,0.0,Sunny
3725,04/15/2022,21:13:00,2022,property,motor vehicle theft,75.0,47.3,63.9,0.0,Sunny
3726,04/15/2022,21:20:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3727,04/15/2022,21:45:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3728,04/15/2022,22:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3729,04/15/2022,22:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3730,04/15/2022,22:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3731,04/15/2022,22:02:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3732,04/15/2022,22:15:00,2022,property,motor vehicle theft,75.0,47.3,63.9,0.0,Sunny
3733,04/15/2022,22:31:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3734,04/15/2022,23:00:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3735,04/15/2022,23:17:00,2022,property,motor vehicle theft,75.0,47.3,63.9,0.0,Sunny
3736,04/15/2022,23:30:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3737,04/15/2022,23:30:00,2022,property,theft f/auto,75.0,47.3,63.9,0.0,Sunny
3738,04/15/2022,23:56:00,2022,property,theft/other,75.0,47.3,63.9,0.0,Sunny
3739,04/16/2022,00:01:00,2022,property,theft f/auto,67.3,54.1,62.9,0.0,Partly cloudy
3740,04/16/2022,00:05:00,2022,property,theft f/auto,67.3,54.1,62.9,0.0,Partly cloudy
3741,04/16/2022,00:14:00,2022,property,theft/other,67.3,54.1,62.9,0.0,Partly cloudy
3742,04/16/2022,00:16:00,2022,property,motor vehicle theft,67.3,54.1,62.9,0.0,Partly cloudy
3743,04/16/2022,00:44:00,2022,property,motor vehicle theft,67.3,54.1,62.9,0.0,Partly cloudy
3744,04/16/2022,00:45:00,2022,violent,assault w/dangerous weapon,67.3,54.1,62.9,0.0,Partly cloudy
3745,04/16/2022,01:00:00,2022,property,theft f/auto,67.3,54.1,62.9,0.0,Partly cloudy
3746,04/16/2022,02:00:00,2022,property,theft f/auto,67.3,54.1,62.9,0.0,Partly cloudy
3747,04/16/2022,02:00:00,2022,property,theft/other,67.3,54.1,62.9,0.0,Partly cloudy
